DFT_energy_eV_atom,ML_energy_eV_atom
0.000383395888547966,-3.300200793887598e-05
-0.0010923371870887877,-0.001163568953813865
-0.0005023574983624712,-0.0003046782343005816
0.0005698052998752701,0.0009867363522175765
-0.0006545168670015755,-0.00022629550963415568
0.00041151135650352444,0.000995726477185599
0.00017551443698948788,0.0007261320520797199
-0.00020153323416138846,0.0003372632084222005
-0.0032026597008325552,-0.002626693764028687
-7.617694825512444e-05,0.00036781800312724044
0.0006477473380641641,0.0006804557043835757
0.00056517305912962,0.0004237847292642982
-0.00045112894443377627,-0.000866811092947728
-2.4468611087513636e-05,-0.00046801938435692136
-0.002649541086867657,-0.002740050749707734
-0.0011785680790410424,-0.0010714626231447255
-5.974478855819143e-05,5.621771342134707e-05
-0.00012668353770095564,-0.00014355612154304254
-0.00040397957636173487,-0.0003273175321396593
-0.001722984823572915,-0.0017131063333977181
0.00018876731124350954,-9.684701436185605e-05
-0.0007354001241992592,-0.0005430921613367445
-0.0011250000095515134,-0.0008299318093065722
7.674082158359852e-05,0.00019107423986497452
-0.0009975787776852485,-0.0008195902580609982
-0.0017604048600219357,-0.0018460113165303937
0.00022407169561233786,-0.00025379389441582134
0.0005731203767709303,0.00024264708605414853
0.0009030920842008072,0.000711740874038469
7.191318979948846e-05,2.2797243730110495e-05
-0.00016695346906203667,-0.00017219891552144873
0.0001073089646297376,0.00011636199829467841
-0.001634147744510983,-0.0015723416782407185
0.00011583814134041859,0.000352749948916653
-0.00025347638566586284,7.944317206920459e-05
-0.0009196959408086514,-0.0007222270884597037
-0.0010918614524939585,-0.001211713224563482
-0.0005220019954492727,-0.0008402407960659275
-0.0008499989526740137,-0.0010961674400107313
-0.0023789383855046253,-0.002520007846470662
-0.0007786868691539439,-0.0008362656024019088
-0.0020780902283377145,-0.002225380633575469
-0.0028024113363187553,-0.0029124076111202157
-0.0011358923293016687,-0.001206514536505665
-0.002590010405327803,-0.0026839188750784615
-0.0033738490537302823,-0.0036019420543027536
-0.004314874805771751,-0.004624962449696568
-0.0030576473032795093,-0.0033306147331586544
-0.002914886813840667,-0.0033125042253061565
-0.004219262224296472,-0.0045685072562093865
-0.0022184255859372115,-0.002263264764280848
-0.003688316377008505,-0.0035827825046794715
-0.0019588123024618653,-0.0020236831677209466
-0.003908902824832694,-0.004200933262239914
-0.0037980675965627597,-0.0038631487974782885
-0.0023983931993143415,-0.001969833133330212
-0.003934279234471205,-0.0034616868007901758
-0.0017363412338227135,-0.001296329722805467
-0.0020087868761038408,-0.0017285558573121307
-0.002319559822268502,-0.002118559805978748
-0.002893756243253165,-0.0025013321121036824
-0.0007803336889651291,-0.0006383293350040731
-0.0011143255136971675,-0.0010904616763411923
-0.0018095700608284915,-0.001786250827422009
-0.0007021027455209605,-0.0006937424648754131
-0.0026355839022755845,-0.002707779341250216
-0.0033308410595793703,-0.0033574501980240257
-0.0034274878064763925,-0.0036326178027934475
-0.0020521681308593998,-0.0023269562524035337
-0.004587783705318316,-0.004870531260138478
-0.003484979492355933,-0.003874009054527505
-0.0030031021459251406,-0.003461849623249691
-0.0029676778323448616,-0.0034108955023270937
-0.003502082645070459,-0.0040198909864841426
-0.002681113130961421,-0.003091879813325704
-0.0009504890091989182,-0.001162680408469896
-0.0029264790635181726,-0.0032123893563777983
-0.0010805768242221347,-0.0014768393365898191
-0.0009581119140307237,-0.0012718389011467934
-0.00224124113864832,-0.002309283039096499
-0.0030055088271012664,-0.0028331270369506
