block,layer,z_minus_GDS_min_A,z_minus_GDS_max_A,waters,translation_20_300cm-1_cross_to_self,translation_20_300cm-1_self_weighted_participation
12,8,14.0,16.0,12,-0.163842187697941,0.7307448697208115
12,9,16.0,18.0,11,-0.02862352645947851,0.7296256694889153
12,10,18.0,20.0,11,0.04566746486071082,0.7413952318624555
12,11,20.0,22.0,8,-0.09244153531205096,0.7146718381738808
12,12,22.0,24.0,13,-0.07357238970573973,0.7351707148370521
12,13,24.0,26.0,9,-0.04473212386000185,0.7483099170058479
12,14,26.0,28.0,11,0.07783707132884546,0.7595318671698065
12,15,28.0,30.0,12,-0.1794049190003099,0.7498395826508854
12,16,30.0,32.0,9,0.07954064891742389,0.7306875879898554
12,17,32.0,34.0,11,0.10658045506104669,0.7702783951377133
12,18,34.0,36.0,9,-0.07366947671515801,0.7678513924289835
12,19,36.0,38.0,10,-0.02439252835223562,0.7628849575946871
12,20,38.0,40.0,14,-0.35858359523584626,0.7208259685543091
12,21,40.0,42.0,2,-0.018169707740238652,0.8485991386917119
13,1,0.0,2.0,2,0.007681522250792154,0.7884855891847884
13,2,2.0,4.0,2,-0.07196516002013881,0.8934264144932456
13,3,4.0,6.0,12,0.18792117273342662,0.675106663474647
13,4,6.0,8.0,13,-0.13540805078973037,0.7323155053390877
13,5,8.0,10.0,6,-0.1287198358485466,0.7891212544187817
13,6,10.0,12.0,13,0.00020649201407956685,0.7473200503449746
13,7,12.0,14.0,10,0.03602362903044119,0.7410400296049502
13,8,14.0,16.0,12,0.026725300460284693,0.7456505714183482
13,9,16.0,18.0,11,0.02430731926465591,0.7639523672639638
13,10,18.0,20.0,11,0.0342060685209679,0.7636700605570536
13,11,20.0,22.0,8,0.06421491505219952,0.7741159433461778
13,12,22.0,24.0,13,-0.032598412687582255,0.7582357435376191
13,13,24.0,26.0,9,-0.0007481583448034545,0.7462597350759879
13,14,26.0,28.0,11,0.0619596854987254,0.783845874330778
13,15,28.0,30.0,12,-0.17467683181556118,0.7668456095666546
13,16,30.0,32.0,9,0.09253831476420986,0.7434816065436866
13,17,32.0,34.0,11,-0.21750455839492758,0.7697768102745703
13,18,34.0,36.0,9,0.026877824104691108,0.7401693783472703
13,19,36.0,38.0,10,-0.023585277991347672,0.7527290049141794
13,20,38.0,40.0,14,-0.13139555818817616,0.710245420256336
13,21,40.0,42.0,2,0.017273315674802288,0.8574278127404176
14,1,0.0,2.0,2,0.05347718047663557,0.8114671794007785
14,2,2.0,4.0,2,0.17059494667011244,0.9148220168597498
14,3,4.0,6.0,12,0.08289866643632701,0.7046775226312697
14,4,6.0,8.0,13,-0.06618194365027902,0.7260192263670299
14,5,8.0,10.0,6,-0.10824402529026829,0.7871059457382866
14,6,10.0,12.0,13,-0.20412914490803158,0.7490710456586472
14,7,12.0,14.0,10,-0.16588322748633322,0.7647652789476287
14,8,14.0,16.0,12,-0.08463092040947212,0.7480179806888182
14,9,16.0,18.0,11,-0.1746482650833302,0.739834534961597
14,10,18.0,20.0,11,0.07846059122557103,0.7759830678846664
14,11,20.0,22.0,8,0.10518237889216654,0.7694905457543162
14,12,22.0,24.0,13,-0.11205294365342906,0.7593984011213049
14,13,24.0,26.0,9,-0.06476965256991603,0.7641748815324948
14,14,26.0,28.0,11,-0.2004667266771539,0.7716390821522414
14,15,28.0,30.0,12,-0.0060302592448363695,0.7229701040296908
14,16,30.0,32.0,9,-0.0007194421841332351,0.7605088011856552
14,17,32.0,34.0,11,-0.08439076367242174,0.7545490214877566
14,18,34.0,36.0,9,-0.05200492971507998,0.7775696789020289
14,19,36.0,38.0,10,-0.1707339372143018,0.765480339017858
14,20,38.0,40.0,14,-0.2530458279043417,0.7226125493264615
14,21,40.0,42.0,2,-0.061326534124588876,0.8332108896965108
15,1,0.0,2.0,2,-0.09980637273495672,0.8009020390878164
