system,group,O_serial_1based,time_ps,relative_depth,dx_A,dy_A
Oil,1,457,340.1,0.2581270854651345,0.5597537755966231,1.629373783081057
Oil,1,457,340.20000000000005,0.26526838761907456,0.712266325950627,1.7118631543808007
Oil,1,457,340.3,0.27964814886437517,1.0602828264236495,1.5183684768371606
Oil,1,457,340.40000000000003,0.2683693097787526,1.393425583839421,1.554176086395266
Oil,1,457,340.5,0.26358851415644624,1.2451182603836104,1.4323725642852807
Oil,1,457,340.6,0.26926876181557513,0.878676295280461,1.3369845094375634
Oil,1,457,340.70000000000005,0.2689254438183422,1.0306872129440352,1.0103583278350854
Oil,1,457,340.8,0.25860608602414814,0.7113372087478682,1.5249584855728173
Oil,1,457,340.90000000000003,0.24839371187412176,0.34465944766998735,2.13356315514374
Oil,1,457,341.0,0.2683494507856193,0.6528226137161299,2.151746148078921
Oil,1,457,341.1,0.276650879958712,0.8886090517044112,1.8387225808792138
Oil,1,457,341.20000000000005,0.26358094882572874,0.6267625093460127,1.567940348594668
Oil,1,457,341.3,0.266483774445207,0.33704435825348344,1.8000602664642358
Oil,1,457,341.40000000000003,0.2675147563351012,0.37291562557220903,2.006806725471499
Oil,1,457,341.5,0.26402520642574095,0.7782014608383223,2.0523117723159814
Oil,1,457,341.6,0.26523315126893937,0.8026412725448653,1.936337942092898
Oil,1,457,341.70000000000005,0.2737211645224445,0.7441486120224043,1.385953659027102
Oil,1,457,341.8,0.2847871464497826,0.4856086969375655,1.2293955030136132
Oil,1,457,341.90000000000003,0.25880784188192324,0.3877454996109053,1.1997090520553613
Oil,1,457,342.0,0.25448256962384963,0.7388433218002364,1.1489814462356591
Oil,1,457,342.1,0.25036645409055736,0.6476591825485274,1.2214365544014
Oil,1,457,342.20000000000005,0.26483445011694323,0.6150358915329024,1.4222601594619775
Oil,1,457,342.3,0.2798706271497677,0.40310299396515337,1.617825144737246
Oil,1,457,342.40000000000003,0.2773829901693383,0.3951755762100264,1.512662643402102
Oil,1,457,342.5,0.26277820145112085,0.2312334775924727,1.5029843988113427
Oil,1,457,342.6,0.24898964613183366,0.8023136854171797,1.2583587112121606
Oil,1,457,342.70000000000005,0.2597887856876698,1.0392752885818526,0.8806607665710473
Oil,1,457,342.8,0.27567795375888887,0.996849894523625,1.0982003750495934
Oil,1,457,342.90000000000003,0.27810017529816883,1.158330082893376,1.5767548026733422
Oil,1,457,343.0,0.2650967286204581,1.1325970888137862,1.2812014760665917
Oil,1,457,343.1,0.2588449695647378,1.2847348451614424,0.9150510968856835
Oil,1,457,343.20000000000005,0.27615041688538033,1.1586090326309249,0.9527597369842553
Oil,1,457,343.3,0.27888232359294274,1.0359491109848067,1.2629682960205102
Oil,1,457,343.40000000000003,0.2912235571373081,1.254547476768498,1.1046914996795678
Oil,1,457,343.5,0.2767565067772619,1.3468657732009932,1.136048668830874
Oil,1,457,343.6,0.2594332973758044,1.0827952623367354,1.7198182286911035
Oil,1,457,343.70000000000005,0.24934229744468003,0.94965779781342,1.797146195381167
