layer,depth_min_A,depth_max_A,n_waters,plotted_wavenumber_cm-1,calculated_wavenumber_cm-1,normalized_VDOS
1,0.0,4.0,26,1369.6609194614061,1369.6609194614061,0.05175778881265316
1,0.0,4.0,26,1370.1698978781512,1370.1698978781512,0.05180425705765552
1,0.0,4.0,26,1370.6788762948966,1370.6788762948966,0.05187535102318153
1,0.0,4.0,26,1371.1878547116416,1371.1878547116416,0.051969530170629906
1,0.0,4.0,26,1371.696833128387,1371.696833128387,0.0520854054583725
1,0.0,4.0,26,1372.2058115451323,1372.2058115451323,0.052221635264230494
1,0.0,4.0,26,1372.7147899618774,1372.7147899618774,0.052376854864283985
1,0.0,4.0,26,1373.2237683786227,1373.2237683786227,0.052549772742513025
1,0.0,4.0,26,1373.7327467953678,1373.7327467953678,0.052739375152595996
1,0.0,4.0,26,1374.2417252121131,1374.2417252121131,0.052945012443136714
1,0.0,4.0,26,1374.7507036288584,1374.7507036288584,0.05316610717595326
1,0.0,4.0,26,1375.2596820456035,1375.2596820456035,0.05340137174016401
1,0.0,4.0,26,1375.7686604623489,1375.7686604623489,0.05364770436802836
1,0.0,4.0,26,1376.277638879094,1376.277638879094,0.05389921911258917
1,0.0,4.0,26,1376.7866172958393,1376.7866172958393,0.05414700374721049
1,0.0,4.0,26,1377.2955957125844,1377.2955957125844,0.05438008290936008
1,0.0,4.0,26,1377.8045741293297,1377.8045741293297,0.05458768955164138
1,0.0,4.0,26,1378.313552546075,1378.313552546075,0.05476243168680794
1,0.0,4.0,26,1378.82253096282,1378.82253096282,0.054903479301162204
1,0.0,4.0,26,1379.3315093795654,1379.3315093795654,0.055018686841846284
