system,group,O_serial_1based,time_ps,hbond_degree,fourfold_indicator
CaF2,1,210,61.5,4.0,1.0
CaF2,1,210,61.6,4.0,1.0
CaF2,1,210,61.7,4.0,1.0
CaF2,1,210,61.800000000000004,3.0,0.0
CaF2,1,210,61.900000000000006,3.0,0.0
CaF2,1,210,62.0,4.0,1.0
CaF2,1,210,62.1,4.0,1.0
CaF2,1,210,62.2,4.0,1.0
CaF2,1,210,62.300000000000004,4.0,1.0
CaF2,1,210,62.400000000000006,4.0,1.0
CaF2,1,210,62.5,4.0,1.0
CaF2,1,210,62.6,4.0,1.0
CaF2,1,210,62.7,4.0,1.0
CaF2,1,210,62.800000000000004,4.0,1.0
CaF2,1,210,62.900000000000006,4.0,1.0
CaF2,1,210,63.0,4.0,1.0
CaF2,1,210,63.1,4.0,1.0
CaF2,1,210,63.2,4.0,1.0
CaF2,1,210,63.300000000000004,4.0,1.0
CaF2,1,210,63.400000000000006,4.0,1.0
CaF2,1,210,63.5,3.0,0.0
CaF2,1,210,63.6,3.0,0.0
CaF2,1,210,63.7,4.0,1.0
CaF2,1,210,63.800000000000004,4.0,1.0
CaF2,1,210,63.900000000000006,4.0,1.0
CaF2,1,210,64.0,4.0,1.0
CaF2,1,210,64.1,4.0,1.0
CaF2,1,210,64.19999999999999,4.0,1.0
CaF2,1,210,64.3,4.0,1.0
CaF2,1,210,64.39999999999999,3.0,0.0
CaF2,1,210,64.5,4.0,1.0
CaF2,1,210,64.6,4.0,1.0
CaF2,1,210,64.69999999999999,4.0,1.0
CaF2,1,210,64.8,4.0,1.0
CaF2,1,210,64.89999999999999,4.0,1.0
CaF2,1,210,65.0,4.0,1.0
CaF2,1,210,65.1,4.0,1.0
CaF2,1,210,65.19999999999999,4.0,1.0
CaF2,1,210,65.3,4.0,1.0
CaF2,1,210,65.39999999999999,4.0,1.0
CaF2,1,210,65.5,4.0,1.0
CaF2,1,210,65.6,4.0,1.0
CaF2,1,210,65.69999999999999,4.0,1.0
CaF2,1,210,65.8,4.0,1.0
CaF2,1,210,65.89999999999999,4.0,1.0
CaF2,1,210,66.0,3.0,0.0
CaF2,1,210,66.1,4.0,1.0
CaF2,1,210,66.19999999999999,4.0,1.0
CaF2,1,210,66.3,4.0,1.0
CaF2,1,210,66.39999999999999,4.0,1.0
CaF2,1,210,66.5,4.0,1.0
CaF2,1,210,66.6,4.0,1.0
CaF2,1,210,66.69999999999999,4.0,1.0
CaF2,1,210,66.8,4.0,1.0
CaF2,1,210,66.89999999999999,4.0,1.0
CaF2,1,210,67.0,4.0,1.0
CaF2,1,210,67.1,4.0,1.0
CaF2,1,210,67.19999999999999,4.0,1.0
CaF2,1,210,67.3,4.0,1.0
CaF2,1,210,67.39999999999999,4.0,1.0
CaF2,1,210,67.5,4.0,1.0
CaF2,1,210,67.6,4.0,1.0
CaF2,1,210,67.69999999999999,4.0,1.0
CaF2,1,210,67.8,4.0,1.0
CaF2,1,210,67.89999999999999,3.0,0.0
CaF2,1,210,68.0,3.0,0.0
CaF2,1,210,68.1,4.0,1.0
CaF2,1,210,68.19999999999999,4.0,1.0
CaF2,1,210,68.3,4.0,1.0
CaF2,1,210,68.39999999999999,4.0,1.0
CaF2,1,210,68.5,4.0,1.0
CaF2,1,210,68.6,4.0,1.0
CaF2,1,210,68.69999999999999,4.0,1.0
CaF2,1,210,68.8,4.0,1.0
CaF2,1,210,68.89999999999999,4.0,1.0
CaF2,1,210,69.0,4.0,1.0
CaF2,1,210,69.1,4.0,1.0
CaF2,1,210,69.19999999999999,4.0,1.0
CaF2,1,210,69.3,4.0,1.0
CaF2,1,210,69.39999999999999,4.0,1.0
CaF2,1,210,69.5,4.0,1.0
CaF2,1,210,69.6,3.0,0.0
CaF2,1,210,69.69999999999999,4.0,1.0
CaF2,1,210,69.8,4.0,1.0
CaF2,1,210,69.89999999999999,4.0,1.0
CaF2,1,210,70.0,3.0,0.0
CaF2,1,210,70.1,4.0,1.0
CaF2,1,210,70.19999999999999,4.0,1.0
CaF2,1,210,70.3,4.0,1.0
CaF2,1,210,70.39999999999999,4.0,1.0
CaF2,1,210,70.5,4.0,1.0
CaF2,1,210,70.6,4.0,1.0
CaF2,1,210,70.69999999999999,4.0,1.0
CaF2,1,210,70.8,4.0,1.0
CaF2,1,210,70.89999999999999,4.0,1.0
CaF2,1,210,71.0,3.0,0.0
CaF2,1,210,71.1,4.0,1.0
CaF2,1,210,71.19999999999999,4.0,1.0
CaF2,1,210,71.3,4.0,1.0
CaF2,1,210,71.39999999999999,4.0,1.0
CaF2,1,210,71.5,4.0,1.0
CaF2,1,210,71.6,4.0,1.0
CaF2,1,210,71.69999999999999,4.0,1.0
CaF2,1,210,71.8,4.0,1.0
CaF2,1,210,71.89999999999999,4.0,1.0
CaF2,1,210,72.0,4.0,1.0
CaF2,1,210,72.1,4.0,1.0
CaF2,1,210,72.19999999999999,4.0,1.0
CaF2,1,210,72.3,4.0,1.0
CaF2,1,210,72.39999999999999,4.0,1.0
CaF2,1,210,72.5,4.0,1.0
CaF2,1,210,72.6,4.0,1.0
CaF2,1,210,72.69999999999999,4.0,1.0
CaF2,1,210,72.8,4.0,1.0
CaF2,1,210,72.89999999999999,3.0,0.0
CaF2,1,210,73.0,4.0,1.0
CaF2,1,210,73.1,4.0,1.0
CaF2,1,210,73.19999999999999,4.0,1.0
CaF2,1,210,73.3,4.0,1.0
CaF2,1,210,73.39999999999999,4.0,1.0
CaF2,1,210,73.5,4.0,1.0
CaF2,1,210,73.6,4.0,1.0
CaF2,1,210,73.69999999999999,4.0,1.0
CaF2,1,210,73.8,3.0,0.0
CaF2,1,210,73.89999999999999,3.0,0.0
CaF2,1,210,74.0,3.0,0.0
CaF2,1,210,74.1,4.0,1.0
CaF2,1,210,74.19999999999999,3.0,0.0
CaF2,1,210,74.3,4.0,1.0
CaF2,1,210,74.39999999999999,4.0,1.0
CaF2,1,210,74.5,4.0,1.0
CaF2,1,210,74.6,4.0,1.0
CaF2,1,210,74.69999999999999,4.0,1.0
CaF2,1,210,74.8,4.0,1.0
CaF2,1,210,74.89999999999999,4.0,1.0
CaF2,1,210,75.0,4.0,1.0
CaF2,1,210,75.1,3.0,0.0
CaF2,1,210,75.19999999999999,4.0,1.0
CaF2,1,210,75.3,4.0,1.0
CaF2,1,210,75.39999999999999,4.0,1.0
CaF2,1,210,75.5,4.0,1.0
CaF2,1,210,75.6,4.0,1.0
CaF2,1,210,75.69999999999999,4.0,1.0
CaF2,1,210,75.8,4.0,1.0
CaF2,1,210,75.89999999999999,4.0,1.0
CaF2,1,210,76.0,3.0,0.0
CaF2,1,210,76.1,4.0,1.0
CaF2,1,210,76.19999999999999,4.0,1.0
CaF2,1,210,76.3,3.0,0.0
CaF2,1,210,76.39999999999999,4.0,1.0
CaF2,1,210,76.5,4.0,1.0
CaF2,1,210,76.6,4.0,1.0
CaF2,1,210,76.69999999999999,4.0,1.0
CaF2,1,210,76.8,4.0,1.0
CaF2,1,210,76.89999999999999,4.0,1.0
CaF2,1,210,77.0,4.0,1.0
CaF2,1,210,77.1,4.0,1.0
CaF2,1,210,77.19999999999999,4.0,1.0
CaF2,1,210,77.3,3.0,0.0
CaF2,1,210,77.39999999999999,4.0,1.0
CaF2,1,210,77.5,4.0,1.0
CaF2,1,210,77.6,4.0,1.0
CaF2,1,210,77.69999999999999,4.0,1.0
CaF2,1,210,77.8,4.0,1.0
CaF2,1,210,77.89999999999999,4.0,1.0
CaF2,1,210,78.0,4.0,1.0
CaF2,1,210,78.1,4.0,1.0
CaF2,1,210,78.19999999999999,4.0,1.0
CaF2,1,210,78.3,4.0,1.0
CaF2,1,210,78.39999999999999,4.0,1.0
CaF2,1,210,78.5,4.0,1.0
CaF2,1,210,78.6,3.0,0.0
CaF2,1,210,78.69999999999999,4.0,1.0
CaF2,1,210,78.8,4.0,1.0
CaF2,1,210,78.89999999999999,4.0,1.0
CaF2,1,210,79.0,4.0,1.0
CaF2,1,210,79.1,4.0,1.0
CaF2,1,210,79.19999999999999,4.0,1.0
CaF2,1,210,79.3,4.0,1.0
CaF2,1,210,79.39999999999999,4.0,1.0
CaF2,1,210,79.5,4.0,1.0
CaF2,1,210,79.6,4.0,1.0
CaF2,1,210,79.69999999999999,4.0,1.0
CaF2,1,210,79.8,4.0,1.0
CaF2,1,210,79.89999999999999,4.0,1.0
CaF2,1,210,80.0,4.0,1.0
CaF2,1,210,80.1,4.0,1.0
CaF2,1,210,80.19999999999999,3.0,0.0
CaF2,1,210,80.3,4.0,1.0
CaF2,1,210,80.39999999999999,4.0,1.0
CaF2,1,210,80.5,4.0,1.0
CaF2,1,210,80.6,4.0,1.0
CaF2,1,210,80.69999999999999,4.0,1.0
CaF2,1,210,80.8,4.0,1.0
CaF2,1,210,80.89999999999999,4.0,1.0
CaF2,1,210,81.0,4.0,1.0
CaF2,1,210,81.1,4.0,1.0
CaF2,1,210,81.19999999999999,4.0,1.0
CaF2,1,210,81.3,4.0,1.0
CaF2,1,210,81.39999999999999,4.0,1.0
CaF2,1,210,81.5,4.0,1.0
CaF2,1,210,81.6,4.0,1.0
CaF2,1,210,81.69999999999999,4.0,1.0
CaF2,1,210,81.8,4.0,1.0
CaF2,1,210,81.89999999999999,4.0,1.0
CaF2,1,210,82.0,4.0,1.0
CaF2,1,210,82.1,3.0,0.0
CaF2,1,210,82.19999999999999,4.0,1.0
CaF2,1,210,82.3,4.0,1.0
CaF2,1,210,82.39999999999999,4.0,1.0
CaF2,1,210,82.5,4.0,1.0
CaF2,1,210,82.6,4.0,1.0
CaF2,1,210,82.69999999999999,3.0,0.0
CaF2,1,210,82.8,3.0,0.0
CaF2,1,210,82.89999999999999,4.0,1.0
CaF2,1,210,83.0,4.0,1.0
CaF2,1,210,83.1,4.0,1.0
CaF2,1,210,83.19999999999999,4.0,1.0
CaF2,1,210,83.3,4.0,1.0
CaF2,1,210,83.39999999999999,4.0,1.0
CaF2,1,210,83.5,4.0,1.0
CaF2,1,210,83.6,4.0,1.0
CaF2,1,210,83.69999999999999,4.0,1.0
CaF2,1,210,83.8,4.0,1.0
CaF2,1,210,83.89999999999999,4.0,1.0
CaF2,1,210,84.0,4.0,1.0
CaF2,1,210,84.1,4.0,1.0
CaF2,1,210,84.19999999999999,4.0,1.0
CaF2,1,210,84.3,4.0,1.0
CaF2,1,210,84.39999999999999,4.0,1.0
CaF2,1,210,84.5,4.0,1.0
CaF2,1,210,84.6,3.0,0.0
CaF2,1,210,84.69999999999999,4.0,1.0
CaF2,1,210,84.8,4.0,1.0
CaF2,1,210,84.89999999999999,4.0,1.0
CaF2,1,210,85.0,4.0,1.0
CaF2,1,210,85.1,4.0,1.0
CaF2,1,210,85.19999999999999,4.0,1.0
CaF2,1,210,85.3,4.0,1.0
CaF2,1,210,85.39999999999999,4.0,1.0
CaF2,1,210,85.5,4.0,1.0
CaF2,1,210,85.6,4.0,1.0
CaF2,1,210,85.69999999999999,4.0,1.0
CaF2,1,210,85.8,3.0,0.0
CaF2,1,210,85.89999999999999,4.0,1.0
CaF2,1,210,86.0,4.0,1.0
CaF2,1,210,86.1,4.0,1.0
CaF2,1,210,86.19999999999999,4.0,1.0
CaF2,1,210,86.3,4.0,1.0
CaF2,1,210,86.39999999999999,4.0,1.0
CaF2,1,210,86.5,4.0,1.0
CaF2,1,210,86.6,3.0,0.0
CaF2,1,210,86.69999999999999,4.0,1.0
CaF2,1,210,86.8,4.0,1.0
CaF2,1,210,86.89999999999999,4.0,1.0
CaF2,1,210,87.0,4.0,1.0
CaF2,1,210,87.1,3.0,0.0
CaF2,1,210,87.19999999999999,4.0,1.0
CaF2,1,210,87.3,3.0,0.0
CaF2,1,210,87.39999999999999,4.0,1.0
CaF2,1,210,87.5,4.0,1.0
CaF2,1,210,87.6,4.0,1.0
CaF2,1,210,87.69999999999999,4.0,1.0
CaF2,1,210,87.8,4.0,1.0
CaF2,1,210,87.89999999999999,4.0,1.0
CaF2,1,210,88.0,4.0,1.0
CaF2,1,210,88.1,4.0,1.0
CaF2,1,210,88.19999999999999,4.0,1.0
CaF2,1,210,88.3,4.0,1.0
CaF2,1,210,88.39999999999999,4.0,1.0
CaF2,1,210,88.5,2.0,0.0
CaF2,1,210,88.6,4.0,1.0
CaF2,1,210,88.69999999999999,3.0,0.0
CaF2,1,210,88.8,4.0,1.0
CaF2,1,210,88.89999999999999,4.0,1.0
CaF2,1,210,89.0,4.0,1.0
CaF2,1,210,89.1,4.0,1.0
CaF2,1,210,89.19999999999999,4.0,1.0
CaF2,1,210,89.3,4.0,1.0
CaF2,1,210,89.39999999999999,3.0,0.0
CaF2,1,210,89.5,4.0,1.0
CaF2,1,210,89.6,3.0,0.0
CaF2,1,210,89.69999999999999,4.0,1.0
CaF2,1,210,89.8,4.0,1.0
CaF2,1,210,89.89999999999999,4.0,1.0
CaF2,1,210,90.0,4.0,1.0
CaF2,1,210,90.1,4.0,1.0
CaF2,1,210,90.19999999999999,4.0,1.0
CaF2,1,210,90.3,3.0,0.0
CaF2,1,210,90.39999999999999,4.0,1.0
CaF2,1,210,90.5,4.0,1.0
CaF2,1,210,90.6,4.0,1.0
CaF2,1,210,90.69999999999999,4.0,1.0
CaF2,1,210,90.8,4.0,1.0
CaF2,1,210,90.89999999999999,4.0,1.0
CaF2,1,210,91.0,4.0,1.0
CaF2,1,210,91.1,4.0,1.0
CaF2,1,210,91.19999999999999,4.0,1.0
CaF2,1,210,91.3,4.0,1.0
CaF2,1,210,91.39999999999999,3.0,0.0
CaF2,1,210,91.5,4.0,1.0
CaF2,1,210,91.6,4.0,1.0
CaF2,1,210,91.69999999999999,3.0,0.0
CaF2,1,210,91.8,3.0,0.0
CaF2,1,210,91.89999999999999,4.0,1.0
CaF2,1,210,92.0,3.0,0.0
CaF2,1,210,92.1,4.0,1.0
CaF2,1,210,92.19999999999999,4.0,1.0
CaF2,1,210,92.3,4.0,1.0
CaF2,1,210,92.39999999999999,3.0,0.0
CaF2,1,210,92.5,4.0,1.0
CaF2,1,210,92.6,4.0,1.0
CaF2,1,210,92.69999999999999,4.0,1.0
CaF2,1,210,92.8,4.0,1.0
CaF2,1,210,92.89999999999999,4.0,1.0
CaF2,1,210,93.0,4.0,1.0
CaF2,1,210,93.1,4.0,1.0
CaF2,1,210,93.19999999999999,4.0,1.0
CaF2,1,210,93.3,4.0,1.0
CaF2,1,210,93.39999999999999,4.0,1.0
CaF2,1,210,93.5,4.0,1.0
CaF2,1,210,93.6,4.0,1.0
CaF2,1,210,93.69999999999999,4.0,1.0
CaF2,1,210,93.8,3.0,0.0
CaF2,1,210,93.89999999999999,3.0,0.0
CaF2,1,210,94.0,4.0,1.0
CaF2,1,210,94.1,4.0,1.0
CaF2,1,210,94.19999999999999,4.0,1.0
CaF2,1,210,94.3,4.0,1.0
CaF2,1,210,94.39999999999999,4.0,1.0
CaF2,1,210,94.5,4.0,1.0
CaF2,1,210,94.6,4.0,1.0
CaF2,1,210,94.69999999999999,4.0,1.0
CaF2,1,210,94.8,3.0,0.0
CaF2,1,210,94.89999999999999,4.0,1.0
CaF2,1,210,95.0,4.0,1.0
CaF2,1,210,95.1,4.0,1.0
CaF2,1,210,95.19999999999999,4.0,1.0
CaF2,1,210,95.3,4.0,1.0
CaF2,1,210,95.39999999999999,3.0,0.0
CaF2,1,210,95.5,4.0,1.0
CaF2,1,210,95.6,4.0,1.0
CaF2,1,210,95.69999999999999,4.0,1.0
CaF2,1,210,95.8,4.0,1.0
CaF2,1,210,95.89999999999999,4.0,1.0
CaF2,1,210,96.0,4.0,1.0
CaF2,1,210,96.1,3.0,0.0
CaF2,1,210,96.19999999999999,4.0,1.0
CaF2,1,210,96.3,4.0,1.0
CaF2,1,210,96.39999999999999,4.0,1.0
CaF2,1,210,96.5,4.0,1.0
CaF2,1,210,96.6,4.0,1.0
CaF2,1,210,96.69999999999999,4.0,1.0
CaF2,1,210,96.8,4.0,1.0
CaF2,1,210,96.89999999999999,4.0,1.0
CaF2,1,210,97.0,4.0,1.0
CaF2,1,210,97.1,4.0,1.0
CaF2,1,210,97.19999999999999,4.0,1.0
CaF2,1,210,97.3,4.0,1.0
CaF2,1,210,97.39999999999999,4.0,1.0
CaF2,1,210,97.5,3.0,0.0
CaF2,1,210,97.6,3.0,0.0
CaF2,1,210,97.69999999999999,4.0,1.0
CaF2,1,210,97.8,4.0,1.0
CaF2,1,210,97.89999999999999,4.0,1.0
CaF2,1,210,98.0,4.0,1.0
CaF2,1,210,98.1,4.0,1.0
CaF2,1,210,98.19999999999999,4.0,1.0
CaF2,1,210,98.3,4.0,1.0
CaF2,1,210,98.39999999999999,4.0,1.0
CaF2,1,210,98.5,4.0,1.0
CaF2,1,210,98.6,4.0,1.0
CaF2,1,210,98.69999999999999,3.0,0.0
CaF2,1,210,98.8,3.0,0.0
CaF2,1,210,98.89999999999999,4.0,1.0
CaF2,1,210,99.0,4.0,1.0
CaF2,1,210,99.1,4.0,1.0
CaF2,1,210,99.19999999999999,3.0,0.0
CaF2,1,210,99.3,4.0,1.0
CaF2,1,210,99.39999999999999,4.0,1.0
CaF2,1,210,99.5,4.0,1.0
CaF2,1,210,99.6,4.0,1.0
CaF2,1,210,99.69999999999999,4.0,1.0
CaF2,1,210,99.8,4.0,1.0
CaF2,1,210,99.89999999999999,4.0,1.0
CaF2,1,210,100.0,3.0,0.0
CaF2,1,210,100.1,4.0,1.0
CaF2,1,210,100.19999999999999,4.0,1.0
CaF2,1,210,100.3,4.0,1.0
CaF2,1,210,100.39999999999999,4.0,1.0
CaF2,1,210,100.5,4.0,1.0
CaF2,1,210,100.6,4.0,1.0
CaF2,1,210,100.69999999999999,4.0,1.0
CaF2,1,210,100.8,4.0,1.0
CaF2,1,210,100.89999999999999,4.0,1.0
CaF2,1,210,101.0,4.0,1.0
CaF2,1,210,101.1,4.0,1.0
CaF2,1,210,101.19999999999999,4.0,1.0
CaF2,1,210,101.3,4.0,1.0
CaF2,1,210,101.39999999999999,4.0,1.0
CaF2,1,210,101.5,4.0,1.0
CaF2,1,210,101.6,3.0,0.0
CaF2,1,210,101.69999999999999,4.0,1.0
CaF2,1,210,101.8,4.0,1.0
CaF2,1,210,101.89999999999999,4.0,1.0
CaF2,1,210,102.0,4.0,1.0
CaF2,1,210,102.1,4.0,1.0
CaF2,1,210,102.19999999999999,4.0,1.0
CaF2,1,210,102.3,2.0,0.0
CaF2,1,210,102.39999999999999,4.0,1.0
CaF2,1,210,102.5,4.0,1.0
CaF2,1,210,102.6,4.0,1.0
CaF2,1,210,102.69999999999999,4.0,1.0
CaF2,1,210,102.8,4.0,1.0
CaF2,1,210,102.89999999999999,4.0,1.0
CaF2,1,210,103.0,4.0,1.0
CaF2,1,210,103.1,4.0,1.0
CaF2,1,210,103.19999999999999,4.0,1.0
CaF2,1,210,103.3,4.0,1.0
CaF2,1,210,103.39999999999999,4.0,1.0
CaF2,1,210,103.5,4.0,1.0
CaF2,1,210,103.6,4.0,1.0
CaF2,1,210,103.69999999999999,4.0,1.0
CaF2,1,210,103.8,4.0,1.0
CaF2,1,210,103.89999999999999,4.0,1.0
CaF2,1,210,104.0,4.0,1.0
CaF2,1,210,104.1,4.0,1.0
CaF2,1,210,104.19999999999999,4.0,1.0
CaF2,1,210,104.3,4.0,1.0
CaF2,1,210,104.39999999999999,4.0,1.0
CaF2,1,210,104.5,4.0,1.0
CaF2,1,210,104.6,4.0,1.0
CaF2,1,210,104.69999999999999,4.0,1.0
CaF2,1,210,104.8,4.0,1.0
CaF2,1,210,104.89999999999999,4.0,1.0
CaF2,1,210,105.0,4.0,1.0
CaF2,1,210,105.1,3.0,0.0
CaF2,1,210,105.19999999999999,4.0,1.0
CaF2,1,210,105.3,4.0,1.0
CaF2,1,210,105.39999999999999,2.0,0.0
CaF2,1,210,105.5,3.0,0.0
CaF2,1,210,105.6,4.0,1.0
CaF2,1,210,105.69999999999999,4.0,1.0
CaF2,1,210,105.8,3.0,0.0
CaF2,1,210,105.89999999999999,4.0,1.0
CaF2,1,210,106.0,4.0,1.0
CaF2,1,210,106.1,4.0,1.0
CaF2,1,210,106.19999999999999,4.0,1.0
CaF2,1,210,106.3,4.0,1.0
CaF2,1,210,106.39999999999999,4.0,1.0
CaF2,1,210,106.5,4.0,1.0
CaF2,1,210,106.6,4.0,1.0
CaF2,1,210,106.69999999999999,4.0,1.0
CaF2,1,210,106.8,4.0,1.0
CaF2,1,210,106.89999999999999,4.0,1.0
CaF2,1,210,107.0,4.0,1.0
CaF2,1,210,107.1,4.0,1.0
CaF2,1,210,107.19999999999999,3.0,0.0
CaF2,1,210,107.3,4.0,1.0
CaF2,1,210,107.39999999999999,4.0,1.0
CaF2,1,210,107.5,4.0,1.0
CaF2,1,210,107.6,4.0,1.0
CaF2,1,210,107.69999999999999,4.0,1.0
CaF2,1,210,107.8,4.0,1.0
CaF2,1,210,107.89999999999999,4.0,1.0
CaF2,1,210,108.0,4.0,1.0
CaF2,1,210,108.1,4.0,1.0
CaF2,1,210,108.19999999999999,4.0,1.0
CaF2,1,210,108.3,4.0,1.0
CaF2,1,210,108.39999999999999,4.0,1.0
CaF2,1,210,108.5,4.0,1.0
CaF2,1,210,108.6,4.0,1.0
CaF2,1,210,108.69999999999999,4.0,1.0
CaF2,1,210,108.8,4.0,1.0
CaF2,1,210,108.89999999999999,2.0,0.0
CaF2,1,210,109.0,4.0,1.0
CaF2,1,210,109.1,4.0,1.0
CaF2,1,210,109.19999999999999,4.0,1.0
CaF2,1,210,109.3,3.0,0.0
CaF2,1,210,109.39999999999999,4.0,1.0
CaF2,1,210,109.5,4.0,1.0
CaF2,1,210,109.6,4.0,1.0
CaF2,1,210,109.69999999999999,4.0,1.0
CaF2,1,210,109.8,4.0,1.0
CaF2,1,210,109.89999999999999,4.0,1.0
CaF2,1,210,110.0,4.0,1.0
CaF2,1,210,110.1,4.0,1.0
CaF2,1,210,110.19999999999999,4.0,1.0
CaF2,1,210,110.3,4.0,1.0
CaF2,1,210,110.39999999999999,4.0,1.0
CaF2,1,210,110.5,4.0,1.0
CaF2,1,210,110.6,4.0,1.0
CaF2,1,210,110.69999999999999,4.0,1.0
CaF2,1,210,110.8,4.0,1.0
CaF2,1,210,110.89999999999999,3.0,0.0
CaF2,1,210,111.0,4.0,1.0
CaF2,1,210,111.1,4.0,1.0
CaF2,1,210,111.19999999999999,4.0,1.0
CaF2,1,210,111.3,4.0,1.0
CaF2,1,210,111.39999999999999,4.0,1.0
CaF2,1,210,111.5,4.0,1.0
CaF2,1,210,111.6,4.0,1.0
CaF2,1,210,111.69999999999999,4.0,1.0
CaF2,1,210,111.8,4.0,1.0
CaF2,1,210,111.89999999999999,4.0,1.0
CaF2,1,210,112.0,4.0,1.0
CaF2,1,210,112.1,4.0,1.0
CaF2,1,210,112.19999999999999,4.0,1.0
CaF2,1,210,112.3,4.0,1.0
CaF2,1,210,112.39999999999999,4.0,1.0
CaF2,1,210,112.5,4.0,1.0
CaF2,1,210,112.6,4.0,1.0
CaF2,1,210,112.69999999999999,4.0,1.0
CaF2,1,210,112.8,4.0,1.0
CaF2,1,210,112.89999999999999,4.0,1.0
CaF2,1,210,113.0,4.0,1.0
CaF2,1,210,113.1,4.0,1.0
CaF2,1,210,113.19999999999999,4.0,1.0
CaF2,1,210,113.3,4.0,1.0
CaF2,1,210,113.39999999999999,4.0,1.0
CaF2,1,210,113.5,4.0,1.0
CaF2,1,210,113.6,4.0,1.0
CaF2,1,210,113.69999999999999,4.0,1.0
CaF2,1,210,113.8,4.0,1.0
CaF2,1,210,113.89999999999999,4.0,1.0
CaF2,1,210,114.0,4.0,1.0
CaF2,1,210,114.1,4.0,1.0
CaF2,1,210,114.19999999999999,4.0,1.0
CaF2,1,210,114.3,4.0,1.0
CaF2,1,210,114.39999999999999,3.0,0.0
CaF2,1,210,114.5,4.0,1.0
CaF2,1,210,114.6,4.0,1.0
CaF2,1,210,114.69999999999999,4.0,1.0
CaF2,1,210,114.8,4.0,1.0
CaF2,1,210,114.89999999999999,4.0,1.0
CaF2,1,210,115.0,4.0,1.0
CaF2,1,210,115.1,4.0,1.0
CaF2,1,210,115.2,4.0,1.0
CaF2,1,210,115.3,4.0,1.0
CaF2,1,210,115.39999999999999,4.0,1.0
CaF2,1,210,115.5,4.0,1.0
CaF2,1,210,115.6,2.0,0.0
CaF2,1,210,115.7,3.0,0.0
CaF2,1,210,115.8,4.0,1.0
CaF2,1,210,115.89999999999999,4.0,1.0
CaF2,1,210,116.0,4.0,1.0
CaF2,1,210,116.1,4.0,1.0
CaF2,1,210,116.2,4.0,1.0
CaF2,1,210,116.3,4.0,1.0
CaF2,1,210,116.39999999999999,4.0,1.0
CaF2,1,210,116.5,4.0,1.0
CaF2,1,210,116.6,4.0,1.0
CaF2,1,210,116.7,4.0,1.0
CaF2,1,210,116.8,4.0,1.0
CaF2,1,210,116.89999999999999,4.0,1.0
CaF2,1,210,117.0,4.0,1.0
CaF2,1,210,117.1,4.0,1.0
CaF2,1,210,117.2,4.0,1.0
CaF2,1,210,117.3,4.0,1.0
CaF2,1,210,117.39999999999999,4.0,1.0
CaF2,1,210,117.5,4.0,1.0
CaF2,1,210,117.6,4.0,1.0
CaF2,1,210,117.7,4.0,1.0
CaF2,1,210,117.8,4.0,1.0
CaF2,1,210,117.89999999999999,4.0,1.0
CaF2,1,210,118.0,4.0,1.0
CaF2,1,210,118.1,3.0,0.0
CaF2,1,210,118.2,4.0,1.0
CaF2,1,210,118.3,4.0,1.0
CaF2,1,210,118.39999999999999,4.0,1.0
CaF2,1,210,118.5,4.0,1.0
CaF2,1,210,118.6,4.0,1.0
CaF2,1,210,118.7,4.0,1.0
CaF2,1,210,118.8,4.0,1.0
CaF2,1,210,118.89999999999999,4.0,1.0
CaF2,1,210,119.0,4.0,1.0
CaF2,1,210,119.1,4.0,1.0
CaF2,1,210,119.2,4.0,1.0
CaF2,1,210,119.3,4.0,1.0
CaF2,1,210,119.39999999999999,4.0,1.0
CaF2,1,210,119.5,4.0,1.0
CaF2,1,210,119.6,4.0,1.0
CaF2,1,210,119.7,4.0,1.0
CaF2,1,210,119.8,3.0,0.0
CaF2,1,210,119.89999999999999,3.0,0.0
CaF2,1,210,120.0,3.0,0.0
CaF2,1,210,120.1,4.0,1.0
CaF2,1,210,120.2,4.0,1.0
CaF2,1,210,120.3,4.0,1.0
CaF2,1,210,120.39999999999999,4.0,1.0
CaF2,1,210,120.5,4.0,1.0
CaF2,1,210,120.6,4.0,1.0
CaF2,1,210,120.7,4.0,1.0
CaF2,1,210,120.8,4.0,1.0
CaF2,1,210,120.89999999999999,4.0,1.0
CaF2,1,210,121.0,4.0,1.0
CaF2,1,210,121.1,4.0,1.0
CaF2,1,210,121.2,4.0,1.0
CaF2,1,210,121.3,4.0,1.0
CaF2,1,210,121.39999999999999,4.0,1.0
CaF2,1,210,121.5,4.0,1.0
CaF2,1,210,121.6,4.0,1.0
CaF2,1,210,121.7,4.0,1.0
CaF2,1,210,121.8,4.0,1.0
CaF2,1,210,121.89999999999999,4.0,1.0
CaF2,1,210,122.0,4.0,1.0
CaF2,1,210,122.1,4.0,1.0
CaF2,1,210,122.2,4.0,1.0
CaF2,1,210,122.3,4.0,1.0
CaF2,1,210,122.39999999999999,4.0,1.0
CaF2,1,210,122.5,4.0,1.0
CaF2,1,210,122.6,4.0,1.0
CaF2,1,210,122.7,4.0,1.0
CaF2,1,210,122.8,4.0,1.0
CaF2,1,210,122.89999999999999,4.0,1.0
CaF2,1,210,123.0,4.0,1.0
CaF2,1,210,123.1,4.0,1.0
CaF2,1,210,123.2,4.0,1.0
CaF2,1,210,123.3,4.0,1.0
CaF2,1,210,123.39999999999999,4.0,1.0
CaF2,1,210,123.5,4.0,1.0
