system,hexane_index,time_ps,com_z_unwrapped_A,z_msd_from_initial_A2
CaF2,1,57.600000,8.20534537,0.01353023
CaF2,1,57.700000,8.43680208,0.01325658
CaF2,1,57.800000,8.58784822,0.07085358
CaF2,1,57.900000,8.65365000,0.11021413
CaF2,1,58.000000,8.64043514,0.10161449
CaF2,1,58.100000,8.42549276,0.01078023
CaF2,1,58.200000,8.15496167,0.02778996
CaF2,1,58.300000,7.85020392,0.22227543
CaF2,1,58.400000,7.65745475,0.44117508
CaF2,1,58.500000,7.69791948,0.38905831
CaF2,1,58.600000,7.80377593,0.26820895
CaF2,1,58.700000,7.99834603,0.10453507
CaF2,1,58.800000,8.19342357,0.01644583
CaF2,1,58.900000,8.41453106,0.00862413
CaF2,1,59.000000,8.31466676,0.00004897
CaF2,1,59.100000,7.90784781,0.17124456
CaF2,1,59.200000,7.79526129,0.27710073
CaF2,1,59.300000,7.95063807,0.13766089
CaF2,1,59.400000,8.25259135,0.00477115
CaF2,1,59.500000,8.45397535,0.01750606
CaF2,1,59.600000,8.41657013,0.00900701
CaF2,1,59.700000,8.32541326,0.00001405
CaF2,1,59.800000,8.17935719,0.02025148
CaF2,1,59.900000,8.14363960,0.03169300
CaF2,1,60.000000,8.31203022,0.00009283
CaF2,1,60.100000,8.44516513,0.01525231
CaF2,1,60.200000,8.59689038,0.07574908
CaF2,1,60.300000,8.72702772,0.16431904
CaF2,1,60.400000,8.64092303,0.10192577
CaF2,1,60.500000,8.36469421,0.00185152
CaF2,1,60.600000,8.05353573,0.07189324
CaF2,1,60.700000,7.96594097,0.12653949
CaF2,1,60.800000,8.21070117,0.01231294
CaF2,1,60.900000,8.46649124,0.02097468
CaF2,1,61.000000,8.55355172,0.05377151
CaF2,1,61.100000,8.47277047,0.02283290
CaF2,1,61.200000,8.31367527,0.00006383
CaF2,1,61.300000,8.10504156,0.04692566
CaF2,1,61.400000,7.88077595,0.19438304
CaF2,1,61.500000,7.96672414,0.12598292
CaF2,1,61.600000,8.07821975,0.05926553
CaF2,1,61.700000,7.97467583,0.12040139
CaF2,1,61.800000,8.06042495,0.06824630
CaF2,1,61.900000,8.21097441,0.01225238
CaF2,1,62.000000,8.25633667,0.00426777
CaF2,1,62.100000,8.26894737,0.00277913
CaF2,1,62.200000,8.24014655,0.00664524
CaF2,1,62.300000,8.26351110,0.00338186
CaF2,1,62.400000,8.23965432,0.00672573
CaF2,1,62.500000,8.20145694,0.01444995
CaF2,1,62.600000,8.08729232,0.05493049
CaF2,1,62.700000,7.94444219,0.14229695
CaF2,1,62.800000,7.71785659,0.36458444
CaF2,1,62.900000,7.57128171,0.56307489
CaF2,1,63.000000,7.77945286,0.29399386
CaF2,1,63.100000,8.16539180,0.02442127
CaF2,1,63.200000,8.33412114,0.00015516
CaF2,1,63.300000,8.21751369,0.01084747
CaF2,1,63.400000,8.07722175,0.05975244
CaF2,1,63.500000,8.10082051,0.04877223
CaF2,1,63.600000,8.26266408,0.00348109
CaF2,1,63.700000,8.45812117,0.01862032
CaF2,1,63.800000,8.43724034,0.01335769
CaF2,1,63.900000,8.25493286,0.00445316
CaF2,1,64.000000,8.16365994,0.02496556
CaF2,1,64.100000,8.35726985,0.00126771
CaF2,1,64.200000,8.56058209,0.05708144
CaF2,1,64.300000,8.57637050,0.06487496
CaF2,1,64.400000,8.45762355,0.01848476
CaF2,1,64.500000,8.45390032,0.01748621
CaF2,1,64.600000,8.44750428,0.01583556
CaF2,1,64.700000,8.42685164,0.01106426
CaF2,1,64.800000,8.38003394,0.00340695
CaF2,1,64.900000,8.21820932,0.01070305
CaF2,1,65.000000,8.10225160,0.04814218
CaF2,1,65.100000,8.21348139,0.01170367
CaF2,1,65.200000,8.31090319,0.00011581
CaF2,1,65.300000,8.30189492,0.00039085
CaF2,1,65.400000,8.31427373,0.00005463
CaF2,1,65.500000,8.21348966,0.01170188
CaF2,1,65.600000,8.16441711,0.02472686
CaF2,1,65.700000,8.18261907,0.01933373
CaF2,1,65.800000,8.25176714,0.00488569
CaF2,1,65.900000,8.29206223,0.00087632
CaF2,1,66.000000,8.17332184,0.02200565
CaF2,1,66.100000,8.12499086,0.03868067
CaF2,1,66.200000,8.12431665,0.03894632
CaF2,1,66.300000,8.16927990,0.02322118
CaF2,1,66.400000,8.03715818,0.08094406
CaF2,1,66.500000,8.01015454,0.09703869
CaF2,1,66.600000,8.32795844,0.00003961
CaF2,1,66.700000,8.53580478,0.04585590
CaF2,1,66.800000,8.43492772,0.01282847
CaF2,1,66.900000,8.29215357,0.00087092
CaF2,1,67.000000,8.19869291,0.01512210
CaF2,1,67.100000,8.12414126,0.03901558
CaF2,1,67.200000,8.05430916,0.07147908
CaF2,1,67.300000,8.11905888,0.04104919
CaF2,1,67.400000,8.42653630,0.01099802
CaF2,1,67.500000,8.50370067,0.03313703
CaF2,1,67.600000,8.34199976,0.00041351
CaF2,1,67.700000,8.12094915,0.04028680
CaF2,1,67.800000,8.11961168,0.04082549
CaF2,1,67.900000,8.20853638,0.01279806
CaF2,1,68.000000,8.40052948,0.00621963
CaF2,1,68.100000,8.42036368,0.00974146
CaF2,1,68.200000,8.29038143,0.00097865
CaF2,1,68.300000,8.25270790,0.00475506
CaF2,1,68.400000,8.29896953,0.00051508
CaF2,1,68.500000,8.24998961,0.00513734
CaF2,1,68.600000,8.18028162,0.01998922
CaF2,1,68.700000,8.18878690,0.01765655
CaF2,1,68.800000,8.17312101,0.02206528
CaF2,1,68.900000,8.17095359,0.02271389
CaF2,1,69.000000,8.13404394,0.03520161
CaF2,1,69.100000,8.12169665,0.03998729
CaF2,1,69.200000,8.44018712,0.01404752
CaF2,1,69.300000,8.72448935,0.16226756
CaF2,1,69.400000,8.60547800,0.08054989
CaF2,1,69.500000,8.18390087,0.01897892
CaF2,1,69.600000,7.80733806,0.26453207
CaF2,1,69.700000,7.76122798,0.31408951
CaF2,1,69.800000,8.01223957,0.09574402
CaF2,1,69.900000,8.24890288,0.00529431
CaF2,1,70.000000,8.30618368,0.00023967
CaF2,1,70.100000,8.21334122,0.01173401
CaF2,1,70.200000,8.02565951,0.08761917
CaF2,1,70.300000,7.77740200,0.29622207
CaF2,1,70.400000,7.66528316,0.43083695
CaF2,1,70.500000,8.01346267,0.09498860
CaF2,1,70.600000,8.37167406,0.00250092
CaF2,1,70.700000,8.36403624,0.00179533
CaF2,1,70.800000,8.21251060,0.01191465
CaF2,1,70.900000,7.92500454,0.15733942
CaF2,1,71.000000,7.83299380,0.23879941
CaF2,1,71.100000,7.96122091,0.12991985
CaF2,1,71.200000,8.16747503,0.02377451
CaF2,1,71.300000,8.41397154,0.00852052
CaF2,1,71.400000,8.49350958,0.02953060
CaF2,1,71.500000,8.44947617,0.01633573
CaF2,1,71.600000,8.29113180,0.00093227
CaF2,1,71.700000,8.16388834,0.02489343
CaF2,1,71.800000,8.31341519,0.00006806
CaF2,1,71.900000,8.56568554,0.05954609
CaF2,1,72.000000,8.53317935,0.04473838
CaF2,1,72.100000,8.29887894,0.00051920
CaF2,1,72.200000,8.35732275,0.00127148
CaF2,1,72.300000,8.73269698,0.16894740
CaF2,1,72.400000,8.90876372,0.34468506
CaF2,1,72.500000,8.83134617,0.25977503
CaF2,1,72.600000,8.45628226,0.01812184
CaF2,1,72.700000,8.11291842,0.04357508
CaF2,1,72.800000,7.91999380,0.16133965
CaF2,1,72.900000,7.97188037,0.12234920
CaF2,1,73.000000,8.19879869,0.01509610
CaF2,1,73.100000,8.21428124,0.01153124
CaF2,1,73.200000,8.15363891,0.02823272
CaF2,1,73.300000,8.00171453,0.10236822
CaF2,1,73.400000,7.82279317,0.24887297
CaF2,1,73.500000,7.59002843,0.53529188
CaF2,1,73.600000,7.61654724,0.49719087
CaF2,1,73.700000,7.65112039,0.44962990
CaF2,1,73.800000,7.65896045,0.43917715
CaF2,1,73.900000,7.55964395,0.58067588
CaF2,1,74.000000,7.37728126,0.89186040
CaF2,1,74.100000,7.49962609,0.67574776
CaF2,1,74.200000,7.65918019,0.43888595
CaF2,1,74.300000,7.76694716,0.30771174
CaF2,1,74.400000,7.86272429,0.21062646
CaF2,1,74.500000,7.85157131,0.22098796
CaF2,1,74.600000,7.73425612,0.34504904
CaF2,1,74.700000,7.97619443,0.11934982
CaF2,1,74.800000,8.42327932,0.01032550
CaF2,1,74.900000,8.61019450,0.08324935
CaF2,1,75.000000,8.49381045,0.02963410
CaF2,1,75.100000,8.22804386,0.00876489
CaF2,1,75.200000,8.08862735,0.05430649
CaF2,1,75.300000,8.24190731,0.00636127
CaF2,1,75.400000,8.34199621,0.00041336
CaF2,1,75.500000,8.11040038,0.04463268
CaF2,1,75.600000,7.83760785,0.23431120
CaF2,1,75.700000,8.08894212,0.05415988
CaF2,1,75.800000,8.28692524,0.00120684
CaF2,1,75.900000,8.29152139,0.00090863
CaF2,1,76.000000,8.11575093,0.04240055
CaF2,1,76.100000,7.95956789,0.13111422
CaF2,1,76.200000,7.77224034,0.30186731
CaF2,1,76.300000,7.59490966,0.52817314
CaF2,1,76.400000,7.45167850,0.75687628
CaF2,1,76.500000,7.62780881,0.48143623
CaF2,1,76.600000,7.95471655,0.13465107
CaF2,1,76.700000,8.12518312,0.03860508
CaF2,1,76.800000,8.01746500,0.09253756
CaF2,1,76.900000,7.82084399,0.25082155
CaF2,1,77.000000,7.72950190,0.35065698
CaF2,1,77.100000,7.69869534,0.38809104
CaF2,1,77.200000,7.81392316,0.25780164
CaF2,1,77.300000,8.07140177,0.06263162
CaF2,1,77.400000,8.26081588,0.00370260
CaF2,1,77.500000,8.28686923,0.00121074
CaF2,1,77.600000,8.07108171,0.06279192
CaF2,1,77.700000,8.04422003,0.07697564
CaF2,1,77.800000,8.37676943,0.00303651
CaF2,1,77.900000,8.57081449,0.06207553
CaF2,1,78.000000,8.45857470,0.01874430
CaF2,1,78.100000,8.29720130,0.00059847
CaF2,1,78.200000,8.11767972,0.04160994
CaF2,1,78.300000,8.02887646,0.08572505
CaF2,1,78.400000,7.96024592,0.13062366
CaF2,1,78.500000,7.96784972,0.12518516
CaF2,1,78.600000,8.10162709,0.04841662
CaF2,1,78.700000,8.10899136,0.04523002
CaF2,1,78.800000,8.11882325,0.04114472
CaF2,1,78.900000,7.91781879,0.16309166
CaF2,1,79.000000,7.78385491,0.28923955
CaF2,1,79.100000,7.91054417,0.16902023
CaF2,1,79.200000,8.02789417,0.08630122
CaF2,1,79.300000,8.16324879,0.02509565
CaF2,1,79.400000,8.14606426,0.03083557
CaF2,1,79.500000,8.03423675,0.08261492
CaF2,1,79.600000,8.15340682,0.02831077
CaF2,1,79.700000,8.28152498,0.00161121
CaF2,1,79.800000,8.20859265,0.01278533
CaF2,1,79.900000,8.03203351,0.08388632
CaF2,1,80.000000,7.83871592,0.23323969
CaF2,1,80.100000,7.73358321,0.34584004
CaF2,1,80.200000,8.08480573,0.05610225
CaF2,1,80.300000,8.49545379,0.03020259
CaF2,1,80.400000,8.63318961,0.09704766
CaF2,1,80.500000,8.53433098,0.04522687
CaF2,1,80.600000,8.26687486,0.00300195
CaF2,1,80.700000,8.01863154,0.09182920
CaF2,1,80.800000,7.97652046,0.11912466
CaF2,1,80.900000,8.15086770,0.02917167
CaF2,1,81.000000,8.26431945,0.00328850
CaF2,1,81.100000,8.09640561,0.05074173
CaF2,1,81.200000,7.79397673,0.27845477
CaF2,1,81.300000,7.77492671,0.29892262
CaF2,1,81.400000,7.86103626,0.21217872
CaF2,1,81.500000,7.94882485,0.13900968
CaF2,1,81.600000,8.04065885,0.07896438
CaF2,1,81.700000,8.16763052,0.02372658
CaF2,1,81.800000,8.25736766,0.00413413
CaF2,1,81.900000,8.41367064,0.00846506
CaF2,1,82.000000,8.55310965,0.05356669
CaF2,1,82.100000,8.49098525,0.02866939
CaF2,1,82.200000,8.19290538,0.01657901
CaF2,1,82.300000,7.88762842,0.18838764
CaF2,1,82.400000,7.68295132,0.40795500
CaF2,1,82.500000,7.50441420,0.66789866
CaF2,1,82.600000,7.59083106,0.53411806
CaF2,1,82.700000,7.78947585,0.28322515
CaF2,1,82.800000,7.89515299,0.18191238
CaF2,1,82.900000,7.92239889,0.15941332
CaF2,1,83.000000,7.92380614,0.15829157
CaF2,1,83.100000,7.94772688,0.13982962
CaF2,1,83.200000,7.92601896,0.15653569
CaF2,1,83.300000,7.88600124,0.18980280
CaF2,1,83.400000,7.72085342,0.36097440
CaF2,1,83.500000,7.66354466,0.43312221
CaF2,1,83.600000,7.84776177,0.22458415
CaF2,1,83.700000,8.06155618,0.06765653
CaF2,1,83.800000,8.16093949,0.02583265
CaF2,1,83.900000,8.22352576,0.00963128
CaF2,1,84.000000,8.25495711,0.00444993
CaF2,1,84.100000,8.26353569,0.00337900
CaF2,1,84.200000,8.30339501,0.00033379
CaF2,1,84.300000,8.44801810,0.01596514
CaF2,1,84.400000,8.58166286,0.06759895
CaF2,1,84.500000,8.55762576,0.05567754
CaF2,1,84.600000,8.31271882,0.00008003
CaF2,1,84.700000,8.10291351,0.04785216
CaF2,1,84.800000,8.25533558,0.00439957
CaF2,1,84.900000,8.59332177,0.07379747
CaF2,1,85.000000,8.74662351,0.18058985
CaF2,1,85.100000,8.61954823,0.08873450
CaF2,1,85.200000,8.48404506,0.02636733
CaF2,1,85.300000,8.30841624,0.00017553
CaF2,1,85.400000,8.18045368,0.01994060
CaF2,1,85.500000,8.04184848,0.07829721
CaF2,1,85.600000,7.98876529,0.11082213
CaF2,1,85.700000,8.04953597,0.07405414
CaF2,1,85.800000,8.17506901,0.02149035
CaF2,1,85.900000,8.22576305,0.00919716
CaF2,1,86.000000,8.11380660,0.04320506
CaF2,1,86.100000,8.02097821,0.09041247
CaF2,1,86.200000,7.88621420,0.18961729
CaF2,1,86.300000,7.83496541,0.23687636
CaF2,1,86.400000,8.07606212,0.06032071
CaF2,1,86.500000,8.24117891,0.00647799
CaF2,1,86.600000,8.26033737,0.00376106
CaF2,1,86.700000,8.21588067,0.01119030
CaF2,1,86.800000,8.19814006,0.01525838
CaF2,1,86.900000,8.20828045,0.01285603
CaF2,1,87.000000,8.07972015,0.05853725
CaF2,1,87.100000,7.99444147,0.10707515
CaF2,1,87.200000,8.16461540,0.02466454
CaF2,1,87.300000,8.45964681,0.01903902
CaF2,1,87.400000,8.63114561,0.09577833
CaF2,1,87.500000,8.49800575,0.03109611
CaF2,1,87.600000,8.17100739,0.02269768
CaF2,1,87.700000,7.83895307,0.23301068
CaF2,1,87.800000,7.68890263,0.40038805
CaF2,1,87.900000,8.01448086,0.09436202
CaF2,1,88.000000,8.21273530,0.01186565
CaF2,1,88.100000,8.10370920,0.04750467
CaF2,1,88.200000,8.04691557,0.07548718
CaF2,1,88.300000,8.21224660,0.01197236
CaF2,1,88.400000,8.35663346,0.00122280
CaF2,1,88.500000,8.32134186,0.00000010
CaF2,1,88.600000,8.19456283,0.01615493
CaF2,1,88.700000,8.23625341,0.00729512
CaF2,1,88.800000,8.31752524,0.00001714
CaF2,1,88.900000,8.30685903,0.00021921
CaF2,1,89.000000,8.38214361,0.00365768
CaF2,1,89.100000,8.36391488,0.00178506
CaF2,1,89.200000,8.29219269,0.00086861
CaF2,1,89.300000,8.13712681,0.03405430
CaF2,1,89.400000,8.03718530,0.08092863
CaF2,1,89.500000,7.99426441,0.10719106
CaF2,1,89.600000,7.95977716,0.13096271
CaF2,1,89.700000,7.94997938,0.13815010
CaF2,1,89.800000,8.03086120,0.08456677
CaF2,1,89.900000,7.99019665,0.10987118
CaF2,1,90.000000,7.81369350,0.25803491
CaF2,1,90.100000,7.70317893,0.38252486
CaF2,1,90.200000,7.76258868,0.31256619
CaF2,1,90.300000,7.82028821,0.25137856
CaF2,1,90.400000,7.99796016,0.10478474
CaF2,1,90.500000,8.10471171,0.04706867
CaF2,1,90.600000,8.08355882,0.05669449
CaF2,1,90.700000,8.08374224,0.05660718
CaF2,1,90.800000,7.88822004,0.18787442
CaF2,1,90.900000,7.78461435,0.28842326
CaF2,1,91.000000,7.93144199,0.15227390
CaF2,1,91.100000,8.07026081,0.06320400
CaF2,1,91.200000,8.05374061,0.07178341
CaF2,1,91.300000,7.92440460,0.15781572
CaF2,1,91.400000,7.87276350,0.20151244
CaF2,1,91.500000,7.92481780,0.15748760
CaF2,1,91.600000,7.93211594,0.15174837
CaF2,1,91.700000,7.92079985,0.16069276
CaF2,1,91.800000,7.93055574,0.15296635
CaF2,1,91.900000,8.13053156,0.03653194
CaF2,1,92.000000,8.14691502,0.03053751
CaF2,1,92.100000,8.03653473,0.08129920
CaF2,1,92.200000,7.79262039,0.27988806
CaF2,1,92.300000,7.64057292,0.46388624
CaF2,1,92.400000,7.81786064,0.25381870
CaF2,1,92.500000,7.93632827,0.14848430
CaF2,1,92.600000,7.94514545,0.14176687
CaF2,1,92.700000,7.84504149,0.22716985
CaF2,1,92.800000,7.87877962,0.19614734
CaF2,1,92.900000,7.91527299,0.16515436
CaF2,1,93.000000,7.87409381,0.20031985
CaF2,1,93.100000,7.90409635,0.17436347
CaF2,1,93.200000,7.91060491,0.16897029
CaF2,1,93.300000,8.02920531,0.08553259
CaF2,1,93.400000,8.17211354,0.02236560
CaF2,1,93.500000,8.24552298,0.00579759
CaF2,1,93.600000,8.27843289,0.00186900
CaF2,1,93.700000,8.30134748,0.00041280
CaF2,1,93.800000,8.36235445,0.00165564
CaF2,1,93.900000,8.25680241,0.00420714
CaF2,1,94.000000,8.07986858,0.05846545
CaF2,1,94.100000,7.96879382,0.12451798
CaF2,1,94.200000,7.97864168,0.11766491
CaF2,1,94.300000,8.20465783,0.01369065
CaF2,1,94.400000,8.35186268,0.00091191
CaF2,1,94.500000,8.32873562,0.00005000
CaF2,1,94.600000,8.15532488,0.02766899
CaF2,1,94.700000,8.09447515,0.05161517
CaF2,1,94.800000,8.25356959,0.00463697
CaF2,1,94.900000,8.36287198,0.00169803
CaF2,1,95.000000,8.35445093,0.00107493
CaF2,1,95.100000,8.20657375,0.01324597
CaF2,1,95.200000,7.94113559,0.14480253
CaF2,1,95.300000,7.82808336,0.24362271
CaF2,1,95.400000,7.97459461,0.12045777
CaF2,1,95.500000,8.31867090,0.00000896
CaF2,1,95.600000,8.54921233,0.05177785
CaF2,1,95.700000,8.29245850,0.00085301
CaF2,1,95.800000,8.04214903,0.07812910
CaF2,1,95.900000,7.80713019,0.26474594
CaF2,1,96.000000,7.63706672,0.46867463
CaF2,1,96.100000,7.67272805,0.42111900
CaF2,1,96.200000,7.82528374,0.24639423
CaF2,1,96.300000,7.84155833,0.23050229
CaF2,1,96.400000,7.80957814,0.26223282
CaF2,1,96.500000,7.89562487,0.18151008
CaF2,1,96.600000,8.08147589,0.05769075
CaF2,1,96.700000,8.30307012,0.00034576
CaF2,1,96.800000,8.33631713,0.00021469
CaF2,1,96.900000,8.06063082,0.06813878
CaF2,1,97.000000,7.87072867,0.20334346
CaF2,1,97.100000,8.03916158,0.07980811
CaF2,1,97.200000,8.32250550,0.00000071
CaF2,1,97.300000,8.45805009,0.01860093
CaF2,1,97.400000,8.12926786,0.03701661
CaF2,1,97.500000,8.05207253,0.07268003
CaF2,1,97.600000,8.37938289,0.00333137
CaF2,1,97.700000,8.48913694,0.02804689
CaF2,1,97.800000,8.64394402,0.10386385
CaF2,1,97.900000,8.47180016,0.02254061
CaF2,1,98.000000,8.29969937,0.00048248
CaF2,1,98.100000,8.20363185,0.01393179
CaF2,1,98.200000,8.09321899,0.05218752
CaF2,1,98.300000,8.00302615,0.10153063
CaF2,1,98.400000,8.09390327,0.05187535
CaF2,1,98.500000,8.05589251,0.07063495
CaF2,1,98.600000,8.07169437,0.06248525
CaF2,1,98.700000,8.14529842,0.03110512
CaF2,1,98.800000,8.13992783,0.03302835
CaF2,1,98.900000,7.99743199,0.10512696
CaF2,1,99.000000,7.88229842,0.19304288
CaF2,1,99.100000,7.95004092,0.13810436
CaF2,1,99.200000,8.07698489,0.05986829
CaF2,1,99.300000,8.04254143,0.07790989
CaF2,1,99.400000,7.95709547,0.13291085
CaF2,1,99.500000,7.78226154,0.29095595
CaF2,1,99.600000,7.63267046,0.47471330
CaF2,1,99.700000,7.77633276,0.29738711
CaF2,1,99.800000,8.08405342,0.05645920
CaF2,1,99.900000,8.27248045,0.00241911
CaF2,1,100.000000,8.35237314,0.00094300
CaF2,1,100.100000,8.35512039,0.00111927
CaF2,1,100.200000,8.22518368,0.00930862
CaF2,1,100.300000,8.19964993,0.01488765
CaF2,1,100.400000,8.40779746,0.00741882
CaF2,1,100.500000,8.43079816,0.01191007
CaF2,1,100.600000,8.17133866,0.02259797
CaF2,1,100.700000,8.03120499,0.08436694
CaF2,1,100.800000,8.24573527,0.00576530
CaF2,1,100.900000,8.56032690,0.05695956
CaF2,1,101.000000,8.60738954,0.08163859
CaF2,1,101.100000,8.44332370,0.01480087
CaF2,1,101.200000,8.16475900,0.02461945
CaF2,1,101.300000,7.90137653,0.17664229
CaF2,1,101.400000,7.84476787,0.22743075
CaF2,1,101.500000,8.27064531,0.00260300
CaF2,1,101.600000,8.64712860,0.10592664
CaF2,1,101.700000,8.58984135,0.07191862
CaF2,1,101.800000,8.24254539,0.00625989
CaF2,1,101.900000,7.87909725,0.19586610
CaF2,1,102.000000,7.76060130,0.31479233
CaF2,1,102.100000,7.96006413,0.13075510
CaF2,1,102.200000,8.17740363,0.02081131
CaF2,1,102.300000,8.21823545,0.01069764
CaF2,1,102.400000,8.25952153,0.00386179
CaF2,1,102.500000,8.31241107,0.00008563
CaF2,1,102.600000,8.31213240,0.00009087
CaF2,1,102.700000,8.24853610,0.00534782
CaF2,1,102.800000,8.17378872,0.02186736
CaF2,1,102.900000,8.27625481,0.00206207
CaF2,1,103.000000,8.43502886,0.01285139
CaF2,1,103.100000,8.55290823,0.05347349
CaF2,1,103.200000,8.43042586,0.01182895
CaF2,1,103.300000,8.32536050,0.00001366
CaF2,1,103.400000,8.31392958,0.00005983
CaF2,1,103.500000,8.31424262,0.00005509
CaF2,1,103.600000,8.51718286,0.03822728
CaF2,1,103.700000,8.61594163,0.08659881
CaF2,1,103.800000,8.56623763,0.05981583
CaF2,1,103.900000,8.46318702,0.02002852
CaF2,1,104.000000,8.22050618,0.01023308
CaF2,1,104.100000,8.08234360,0.05727467
CaF2,1,104.200000,8.12422841,0.03898116
CaF2,1,104.300000,8.23369283,0.00773908
CaF2,1,104.400000,8.37062967,0.00239755
CaF2,1,104.500000,8.38179185,0.00361525
CaF2,1,104.600000,8.30922888,0.00015465
CaF2,1,104.700000,8.28211611,0.00156410
CaF2,1,104.800000,8.22268983,0.00979606
CaF2,1,104.900000,8.19150177,0.01694243
CaF2,1,105.000000,8.08905285,0.05410835
CaF2,1,105.100000,7.97906434,0.11737512
CaF2,1,105.200000,8.04097262,0.07878814
CaF2,1,105.300000,8.22484213,0.00937464
CaF2,1,105.400000,8.20292038,0.01410025
CaF2,1,105.500000,8.39189027,0.00493161
CaF2,1,105.600000,8.46967120,0.02190587
CaF2,1,105.700000,8.48654206,0.02718449
CaF2,1,105.800000,8.56187858,0.05770263
CaF2,1,105.900000,8.52363786,0.04079309
CaF2,1,106.000000,8.37130220,0.00246386
CaF2,1,106.100000,8.20424197,0.01378814
CaF2,1,106.200000,8.42434785,0.01054379
CaF2,1,106.300000,8.53468720,0.04537851
CaF2,1,106.400000,8.44070862,0.01417141
CaF2,1,106.500000,8.39497609,0.00537453
CaF2,1,106.600000,8.25676440,0.00421207
CaF2,1,106.700000,8.06766826,0.06451428
CaF2,1,106.800000,8.06477271,0.06599358
CaF2,1,106.900000,8.22925365,0.00853983
CaF2,1,107.000000,8.28445965,0.00138423
CaF2,1,107.100000,8.10522346,0.04684688
CaF2,1,107.200000,7.94046565,0.14531285
CaF2,1,107.300000,8.01103325,0.09649200
CaF2,1,107.400000,8.01448607,0.09435882
CaF2,1,107.500000,8.11086253,0.04443763
CaF2,1,107.600000,8.07641321,0.06014838
CaF2,1,107.700000,8.04511214,0.07648141
CaF2,1,107.800000,8.01291121,0.09532882
CaF2,1,107.900000,8.11523865,0.04261178
CaF2,1,108.000000,8.25812557,0.00403724
CaF2,1,108.100000,8.27608399,0.00207762
CaF2,1,108.200000,8.44422814,0.01502176
CaF2,1,108.300000,8.40870007,0.00757513
CaF2,1,108.400000,8.35938247,0.00142262
CaF2,1,108.500000,8.34712410,0.00064817
CaF2,1,108.600000,8.34435393,0.00051479
CaF2,1,108.700000,8.18102319,0.01978008
CaF2,1,108.800000,8.16639154,0.02410981
CaF2,1,108.900000,8.29002930,0.00100081
CaF2,1,109.000000,8.32810696,0.00004150
CaF2,1,109.100000,8.35090433,0.00085495
CaF2,1,109.200000,8.38615989,0.00415961
CaF2,1,109.300000,8.34269786,0.00044239
CaF2,1,109.400000,8.12058940,0.04043134
CaF2,1,109.500000,8.14265957,0.03204290
CaF2,1,109.600000,8.27901262,0.00181921
CaF2,1,109.700000,8.37694020,0.00305536
CaF2,1,109.800000,8.26956630,0.00271426
CaF2,1,109.900000,8.11609476,0.04225907
CaF2,1,110.000000,8.16161622,0.02561557
CaF2,1,110.100000,8.35138263,0.00088315
CaF2,1,110.200000,8.26476751,0.00323731
CaF2,1,110.300000,8.15784812,0.02683593
CaF2,1,110.400000,8.14406317,0.03154236
CaF2,1,110.500000,8.22468820,0.00940447
CaF2,1,110.600000,8.24730220,0.00552981
CaF2,1,110.700000,8.19547659,0.01592348
CaF2,1,110.800000,8.13837189,0.03359632
CaF2,1,110.900000,8.15062104,0.02925599
CaF2,1,111.000000,8.22240752,0.00985202
CaF2,1,111.100000,8.18328390,0.01914929
CaF2,1,111.200000,8.15955105,0.02628089
CaF2,1,111.300000,8.12357470,0.03923972
CaF2,1,111.400000,8.08240014,0.05724761
CaF2,1,111.500000,8.08223222,0.05732799
CaF2,1,111.600000,8.12031248,0.04054278
CaF2,1,111.700000,8.18482887,0.01872409
CaF2,1,111.800000,8.16105797,0.02579458
CaF2,1,111.900000,8.02639603,0.08718369
CaF2,1,112.000000,7.81689992,0.25478765
CaF2,1,112.100000,7.76166592,0.31359882
CaF2,1,112.200000,7.79006414,0.28259934
CaF2,1,112.300000,7.78809986,0.28469162
CaF2,1,112.400000,7.81688963,0.25479804
CaF2,1,112.500000,7.88738691,0.18859735
CaF2,1,112.600000,7.97941094,0.11713775
CaF2,1,112.700000,8.03050972,0.08477132
CaF2,1,112.800000,7.99973763,0.10363715
CaF2,1,112.900000,7.94395418,0.14266537
CaF2,1,113.000000,7.86594805,0.20767782
CaF2,1,113.100000,7.70670835,0.37817152
CaF2,1,113.200000,7.84914322,0.22327671
CaF2,1,113.300000,8.08492612,0.05604524
CaF2,1,113.400000,8.14967019,0.02958217
CaF2,1,113.500000,8.21523686,0.01132692
CaF2,1,113.600000,8.13823773,0.03364552
CaF2,1,113.700000,7.93222317,0.15166484
CaF2,1,113.800000,7.97359693,0.12115129
CaF2,1,113.900000,8.19925430,0.01498435
CaF2,1,114.000000,8.30921172,0.00015508
CaF2,1,114.100000,8.09044952,0.05346054
CaF2,1,114.200000,7.95657375,0.13329153
CaF2,1,114.300000,8.06104184,0.06792436
CaF2,1,114.400000,8.14269863,0.03202892
CaF2,1,114.500000,8.21887849,0.01056504
CaF2,1,114.600000,8.18900434,0.01759882
CaF2,1,114.700000,8.12501110,0.03867271
CaF2,1,114.800000,8.00829260,0.09820218
CaF2,1,114.900000,7.99851397,0.10442650
CaF2,1,115.000000,8.00335754,0.10131956
